payment_sequential,payment_type,payment_installments,payment_value,order_id
1,credit_card,10,1725.64,61442
1,credit_card,2,80.15,45371
1,credit_card,1,90.72,4952
1,boleto,1,62.69,19292
1,credit_card,1,100.18,23963
1,boleto,1,83.15,81749
1,credit_card,4,265.95,51716
1,credit_card,1,40.09,51490
1,credit_card,5,329.55,1589
1,boleto,1,30.1,13733
1,credit_card,3,137.99,32352
1,credit_card,1,126.92,31526
1,credit_card,2,78.62,34719
1,credit_card,5,131.96,36512
1,voucher,1,20.75,87642
1,credit_card,1,107.57,84857
1,boleto,1,29.69,13090
1,credit_card,2,51.36,98997
1,credit_card,6,110.69,66770
1,boleto,1,100.34,39023
1,credit_card,2,62.17,5539
1,credit_card,2,77.57,92295
1,credit_card,3,126.59,13740
1,credit_card,4,186.85,22486
1,credit_card,1,97.04,54905
1,credit_card,1,147.74,70666
1,credit_card,3,187.91,70640
1,credit_card,1,111.37,75673
1,credit_card,1,32.71,30097
1,boleto,1,81.72,67728
1,credit_card,1,139.68,12842
1,credit_card,4,49.78,49932
1,boleto,1,46.19,52819
2,voucher,1,49.01,20232
1,credit_card,1,52.78,75553
1,credit_card,1,72.05,10146
1,credit_card,5,98.26,87965
1,credit_card,8,81.66,94306
1,credit_card,1,49.22,16900
1,credit_card,5,103.06,82346
1,credit_card,2,177.49,77371
1,boleto,1,96.44,82900
1,credit_card,2,145.11,18265
1,credit_card,2,40.0,17169
1,boleto,1,38.95,13452
2,credit_card,2,88.72,49191
1,boleto,1,73.07,58756
1,credit_card,3,181.96,52152
1,credit_card,1,80.2,94799
1,credit_card,4,238.69,57861
1,credit_card,1,36.35,61476
1,credit_card,2,104.86,26385
1,credit_card,1,74.94,20609
1,credit_card,2,67.5,29488
1,credit_card,10,222.04,38741
1,credit_card,1,37.53,95663
1,boleto,1,51.84,21175
2,credit_card,1,12.83,92350
1,boleto,1,44.09,88796
1,boleto,1,90.17,93983
1,credit_card,2,146.96,80755
1,credit_card,5,72.77,19123
1,credit_card,3,38.19,45323
1,credit_card,1,35.77,2545
1,boleto,1,72.45,90061
1,credit_card,4,273.01,9730
1,credit_card,2,104.76,1287
1,boleto,1,55.24,36981
1,boleto,1,53.27,48299
1,credit_card,1,96.8,68869
1,voucher,1,46.78,24665
1,credit_card,2,1114.03,37697
1,credit_card,1,91.92,6018
1,credit_card,7,79.56,81718
1,credit_card,1,71.64,35850
1,credit_card,2,117.9,72324
1,credit_card,2,65.94,72609
1,credit_card,1,123.49,32688
1,credit_card,5,85.41,92675
1,boleto,1,108.07,15566
1,boleto,1,1837.16,29487
1,credit_card,5,397.03,55730
1,credit_card,1,32.63,67047
1,credit_card,1,72.05,79419
1,credit_card,2,117.36,43075
1,credit_card,5,56.6,31725
1,credit_card,7,292.45,74048
1,credit_card,1,64.1,9878
1,credit_card,3,235.69,98549
1,credit_card,5,53.25,72509
1,credit_card,1,200.11,97073
1,credit_card,1,111.89,7825
1,credit_card,1,25.03,38380
1,credit_card,2,177.32,84281
1,credit_card,8,854.22,70344
1,boleto,1,62.02,8914
1,credit_card,8,82.5,32088
1,boleto,1,62.01,24438
1,credit_card,1,41.26,63243
1,credit_card,1,289.83,27712
1,boleto,1,685.88,25752
1,credit_card,10,987.2,99079
1,boleto,1,62.17,40759
1,credit_card,1,12.6,14032
1,credit_card,3,104.87,778
1,credit_card,6,295.38,2318
1,credit_card,9,90.82,57926
1,credit_card,5,140.88,37182
1,boleto,1,425.94,61527
1,credit_card,1,74.16,4287
1,credit_card,1,66.03,91081
1,credit_card,2,118.41,2295
1,credit_card,10,111.02,10472
1,credit_card,1,130.9,78084
1,credit_card,2,255.6,85071
1,credit_card,2,374.25,40032
1,credit_card,1,6.25,64491
1,credit_card,4,44.23,83883
1,boleto,1,133.76,17088
1,credit_card,5,298.22,50274
1,boleto,1,228.0,85655
1,boleto,1,93.13,89311
1,credit_card,10,967.7,53290
2,credit_card,10,169.51,45269
1,credit_card,18,1232.85,98001
1,credit_card,3,78.54,98431
1,credit_card,1,631.41,39196
1,credit_card,4,344.7,37793
1,boleto,1,31.38,12687
1,credit_card,1,105.17,14767
1,credit_card,8,522.64,16541
1,credit_card,3,58.74,96361
1,credit_card,1,50.0,39916
1,boleto,1,116.94,56301
1,credit_card,10,339.09,509
1,credit_card,1,59.24,48472
1,boleto,1,101.14,23913
1,boleto,1,60.86,92958
1,credit_card,4,44.01,65198
1,credit_card,7,71.84,30118
1,credit_card,1,175.77,6524
1,credit_card,2,65.52,65519
1,boleto,1,67.23,61445
1,credit_card,3,178.5,38221
1,credit_card,10,466.19,63601
1,credit_card,2,171.94,52165
1,boleto,1,125.97,22072
1,boleto,1,167.92,83300
1,boleto,1,150.1,68656
1,boleto,1,179.12,99098
1,boleto,1,59.22,10908
1,credit_card,3,39.6,3778
1,credit_card,10,327.61,59481
1,credit_card,8,438.26,47279
1,credit_card,4,46.81,98523
1,credit_card,3,76.86,17716
1,credit_card,1,102.93,45236
1,credit_card,8,363.2,95391
1,credit_card,1,79.98,85975
1,credit_card,1,72.14,36688
1,credit_card,4,45.22,95758
1,credit_card,1,132.48,87564
1,credit_card,1,55.62,60390
1,boleto,1,71.42,8475
1,credit_card,1,238.95,51033
1,credit_card,1,38.15,18160
1,credit_card,1,286.12,45065
1,credit_card,4,87.35,92557
1,credit_card,10,120.09,68092
1,credit_card,4,47.69,13542
1,credit_card,1,36.84,3678
1,boleto,1,139.52,40944
1,credit_card,10,200.91,23480
1,credit_card,2,159.54,27249
1,boleto,1,192.15,51092
1,credit_card,2,123.49,24526
1,credit_card,1,102.08,42391
1,credit_card,3,142.54,51159
1,credit_card,10,690.32,49664
1,credit_card,6,435.27,52412
1,credit_card,3,64.0,21623
1,credit_card,1,38.14,13331
1,credit_card,3,37.62,87236
1,credit_card,1,59.88,75979
1,credit_card,5,68.87,35064
1,voucher,1,54.84,30384
2,voucher,1,50.0,46816
1,credit_card,2,88.16,46269
1,credit_card,6,63.37,23832
4,voucher,1,20.0,98292
1,credit_card,3,250.99,77236
1,credit_card,1,89.48,49654
1,credit_card,5,150.21,29655
1,boleto,1,90.68,62882
1,credit_card,2,65.71,40728
1,credit_card,1,109.22,78595
1,credit_card,5,183.6,9398
2,voucher,1,24.18,38492
1,credit_card,2,47.05,14099
1,credit_card,1,79.44,66403
1,credit_card,1,48.13,85723
1,debit_card,1,22.39,74887
1,credit_card,2,65.1,75131
1,credit_card,5,174.76,96897
1,credit_card,7,77.57,51609
1,credit_card,1,97.43,69609
1,credit_card,6,220.04,72955
1,credit_card,2,49.42,24453
1,credit_card,3,192.04,41412
1,credit_card,1,50.87,34980
1,credit_card,4,86.37,78239
1,credit_card,10,844.51,88587
1,boleto,1,137.71,3005
1,credit_card,4,715.9,31759
1,boleto,1,70.63,36039
1,credit_card,3,38.48,38031
1,boleto,1,20.38,59010
1,credit_card,1,129.8,22972
3,voucher,1,50.0,13871
1,credit_card,6,178.59,40655
1,credit_card,3,603.52,20256
1,voucher,1,167.29,8568
1,boleto,1,53.9,33855
1,credit_card,5,94.5,84896
1,credit_card,5,67.68,55014
1,credit_card,3,190.06,90655
1,credit_card,3,147.65,53399
1,credit_card,1,108.41,50939
1,credit_card,1,335.98,97825
1,credit_card,4,129.37,87747
1,credit_card,5,131.04,34666
1,credit_card,6,62.28,74859
1,credit_card,10,259.94,22911
1,credit_card,1,262.69,2919
1,credit_card,2,112.76,9464
1,credit_card,2,174.36,70345
1,credit_card,1,26.98,97939
1,credit_card,1,35.05,53462
1,credit_card,1,85.14,879
1,credit_card,1,104.5,71735
1,credit_card,4,335.89,66509
1,credit_card,3,138.24,41061
1,credit_card,3,82.33,88712
1,credit_card,4,212.1,51741
1,credit_card,6,64.1,12868
1,credit_card,6,157.27,55853
1,boleto,1,174.26,87849
1,boleto,1,138.52,12146
1,boleto,1,116.66,50091
1,boleto,1,68.22,95902
1,credit_card,1,60.0,34554
1,credit_card,1,55.36,6941
1,credit_card,4,73.61,44267
1,credit_card,10,210.24,82497
1,voucher,1,43.79,39193
1,credit_card,6,144.66,15986
1,credit_card,2,102.03,410
1,credit_card,1,37.46,71135
2,voucher,1,67.89,10168
1,credit_card,2,41.04,31780
1,credit_card,10,230.12,82102
1,boleto,1,351.5,69418
1,credit_card,3,203.89,98197
1,credit_card,1,25.29,24666
1,credit_card,3,60.0,8874
1,boleto,1,34.0,45487
1,boleto,1,62.28,51223
1,boleto,1,90.18,2776
1,credit_card,4,798.19,80692
1,credit_card,5,313.65,63334
1,credit_card,8,186.17,93362
1,boleto,1,310.81,55035
1,credit_card,1,42.68,82126
1,credit_card,10,215.55,1651
1,voucher,1,445.64,39067
2,voucher,1,7.73,26455
1,credit_card,1,35.19,88729
1,voucher,1,43.09,73397
1,credit_card,6,320.45,1616
1,credit_card,8,641.31,76019
1,credit_card,1,44.75,29938
1,credit_card,1,126.57,96051
1,credit_card,1,30.27,61695
1,credit_card,4,176.83,1605
1,credit_card,8,127.69,36222
1,credit_card,2,122.34,37687
1,boleto,1,42.58,74154
1,credit_card,10,120.16,45271
1,credit_card,1,96.02,71055
1,credit_card,5,251.69,75381
1,credit_card,3,83.59,50573
3,voucher,1,27.67,45368
1,boleto,1,1782.55,50439
1,credit_card,8,308.35,5996
1,credit_card,1,161.06,16763
1,credit_card,1,1.79,55146
1,boleto,1,35.39,58919
1,credit_card,10,227.63,83195
1,credit_card,3,195.73,12596
1,credit_card,2,127.99,46287
1,credit_card,6,68.32,17096
1,boleto,1,175.79,23066
1,credit_card,2,144.78,80287
1,credit_card,8,87.15,73596
1,credit_card,4,294.98,95910
1,credit_card,3,36.09,45212
1,credit_card,3,360.76,14157
1,credit_card,7,78.19,56915
1,credit_card,1,510.12,80706
1,credit_card,10,342.09,95221
1,credit_card,4,213.53,11826
1,credit_card,1,42.27,9994
1,credit_card,2,643.66,85456
1,debit_card,1,50.59,94411
1,credit_card,1,59.36,67310
1,credit_card,4,150.7,9405
1,boleto,1,32.43,5378
1,credit_card,2,65.71,84326
1,voucher,1,208.12,50954
1,credit_card,1,79.62,8418
1,credit_card,8,83.59,5989
1,credit_card,10,214.13,3844
1,credit_card,5,77.28,41335
1,boleto,1,72.27,42347
1,credit_card,1,90.76,52716
1,credit_card,1,26.97,39982
1,credit_card,10,1333.25,88532
1,credit_card,6,156.33,41257
1,boleto,1,105.77,45897
1,credit_card,2,27.38,19900
1,boleto,1,376.92,96746
1,boleto,1,76.78,27802
1,credit_card,3,43.14,66169
1,credit_card,4,93.11,7055
1,boleto,1,896.28,2208
1,credit_card,6,373.15,62167
1,credit_card,3,508.16,97349
1,credit_card,4,41.79,37113
1,credit_card,8,113.42,47841
1,credit_card,5,272.71,34404
1,credit_card,10,162.97,20456
1,credit_card,1,110.9,69757
1,credit_card,1,82.13,68786
1,credit_card,10,181.12,47398
1,credit_card,1,44.24,69175
1,boleto,1,82.03,63660
1,credit_card,3,263.13,75735
1,credit_card,1,239.42,90509
1,credit_card,4,170.28,59420
1,credit_card,6,136.5,31527
1,credit_card,2,96.77,27929
2,voucher,1,100.0,80488
1,credit_card,3,259.98,684
1,credit_card,2,203.52,65598
14,voucher,1,50.0,22928
1,credit_card,6,66.34,84752
1,credit_card,1,17.78,2824
1,credit_card,3,170.77,57541
1,credit_card,4,130.84,50317
1,credit_card,3,181.82,51496
1,credit_card,5,87.64,96126
1,voucher,1,98.4,31232
1,credit_card,4,99.15,53449
1,credit_card,3,151.89,9313
1,credit_card,5,59.09,15839
1,credit_card,2,113.45,74292
1,boleto,1,144.21,97402
3,voucher,1,8.0,28455
1,credit_card,4,160.37,53901
1,debit_card,1,78.5,69293
1,credit_card,1,4.13,5942
1,credit_card,2,125.15,84856
1,credit_card,2,126.73,44061
1,credit_card,6,60.8,46406
1,credit_card,2,59.47,27095
1,credit_card,1,136.44,27842
1,credit_card,1,38.13,41066
1,credit_card,1,191.46,36114
1,credit_card,4,175.13,34855
1,credit_card,2,96.71,49791
1,credit_card,8,199.97,59317
1,boleto,1,147.15,54078
1,credit_card,6,106.33,82378
1,credit_card,7,169.32,38092
1,credit_card,4,165.84,25629
1,boleto,1,63.59,62054
1,credit_card,5,259.87,48842
1,credit_card,8,178.85,8919
1,credit_card,10,133.22,97506
1,boleto,1,228.67,34330
1,voucher,1,42.64,41714
1,boleto,1,60.22,89315
1,credit_card,2,24.13,11682
1,credit_card,1,129.54,10002
2,voucher,1,26.2,47670
1,credit_card,3,32.69,33992
1,credit_card,4,210.63,6282
1,credit_card,4,49.27,47988
1,credit_card,1,63.23,7095
1,credit_card,5,54.31,42287
1,boleto,1,61.75,45972
1,boleto,1,40.53,7601
1,credit_card,2,61.81,5691
1,credit_card,8,167.18,49335
1,credit_card,5,64.1,85814
1,credit_card,1,419.95,46776
1,credit_card,3,145.99,35434
1,boleto,1,28.0,14931
1,credit_card,4,190.6,3830
1,credit_card,2,267.5,5529
1,credit_card,1,68.22,31907
1,boleto,1,226.24,71511
1,credit_card,8,201.96,80025
1,credit_card,2,89.06,56702
1,credit_card,2,114.94,6753
1,boleto,1,47.06,63734
1,credit_card,4,409.5,3116
1,credit_card,4,173.97,62293
1,credit_card,10,611.35,25325
1,credit_card,2,52.07,28810
1,debit_card,1,24.68,50522
7,voucher,1,265.71,74161
1,credit_card,3,74.06,50168
1,boleto,1,37.1,30871
2,voucher,1,36.29,66554
1,credit_card,1,29.68,14741
1,credit_card,2,24.86,75990
1,credit_card,1,367.2,10873
1,credit_card,2,137.09,33964
1,credit_card,2,167.09,65791
1,credit_card,8,171.51,18174
1,boleto,1,108.33,74286
1,credit_card,10,977.01,90757
1,credit_card,2,67.83,91756
1,credit_card,1,128.26,59272
1,boleto,1,40.09,5581
1,credit_card,10,212.52,71032
1,voucher,1,20.0,18470
1,credit_card,3,324.78,29058
1,credit_card,10,333.86,13843
1,credit_card,5,114.34,68366
1,credit_card,2,126.43,30651
1,credit_card,1,42.82,25982
1,credit_card,3,258.67,88893
1,credit_card,8,264.82,15752
1,boleto,1,57.51,84256
1,credit_card,2,55.1,59999
1,credit_card,3,35.78,16670
1,credit_card,10,413.47,95714
1,credit_card,2,143.43,4686
1,credit_card,1,77.25,90180
1,credit_card,1,45.31,97993
1,credit_card,1,56.69,22691
1,credit_card,2,196.24,20846
1,credit_card,5,116.94,18315
1,boleto,1,91.1,31782
1,credit_card,1,286.09,1517
1,credit_card,4,45.86,7627
1,boleto,1,96.69,5550
1,credit_card,1,45.01,70826
1,boleto,1,58.77,9635
1,credit_card,3,154.6,16677
1,credit_card,1,60.42,53022
2,voucher,1,100.0,82398
1,voucher,1,50.0,54579
1,credit_card,2,454.76,13788
1,credit_card,10,205.9,15199
1,credit_card,8,566.29,47524
1,credit_card,4,229.28,32853
1,credit_card,2,115.46,56361
1,boleto,1,431.92,79752
1,boleto,1,153.1,43356
1,credit_card,1,50.28,93190
1,credit_card,4,40.52,64659
1,credit_card,4,315.76,51208
1,boleto,1,31.71,66874
1,credit_card,1,55.09,73427
1,boleto,1,101.74,73979
1,credit_card,1,59.34,31923
1,credit_card,3,88.28,86829
1,boleto,1,67.6,91227
1,credit_card,1,102.0,26665
1,credit_card,2,142.92,46727
1,credit_card,1,63.61,57387
1,credit_card,1,91.66,42485
1,credit_card,10,168.16,27747
1,credit_card,1,56.69,44147
1,credit_card,8,800.11,43130
1,credit_card,1,146.68,27497
1,credit_card,1,52.23,38402
1,voucher,1,141.72,3448
1,boleto,1,42.09,38776
1,credit_card,2,111.32,31478
1,credit_card,2,27.77,17239
1,credit_card,4,47.85,87125
1,debit_card,1,114.33,65886
1,credit_card,1,159.23,81816
2,voucher,1,116.47,71734
1,credit_card,2,56.39,65620
1,credit_card,4,266.75,19560
1,credit_card,1,51.85,57999
1,credit_card,2,203.52,20258
1,credit_card,1,150.89,51792
2,voucher,1,27.29,53355
1,credit_card,3,187.38,42205
1,boleto,1,94.3,44893
2,debit_card,1,252.74,78249
1,credit_card,1,312.44,61830
1,boleto,1,22.39,40289
1,boleto,1,52.79,8169
1,credit_card,4,234.34,32414
1,credit_card,1,198.41,59207
2,voucher,1,17.65,26607
1,credit_card,1,206.42,62981
1,credit_card,10,292.28,19103
1,credit_card,4,75.4,46360
1,boleto,1,113.11,12616
1,boleto,1,41.93,79624
1,credit_card,10,151.7,77877
1,credit_card,8,381.88,30281
1,credit_card,4,52.39,17368
1,boleto,1,40.52,81384
1,credit_card,1,144.64,45691
1,credit_card,4,796.02,36016
1,boleto,1,108.5,4365
1,credit_card,5,50.31,76914
1,boleto,1,45.09,19035
1,boleto,1,48.31,25227
1,credit_card,1,108.0,2316
1,credit_card,5,58.79,42048
1,boleto,1,75.68,79592
1,credit_card,2,54.15,73802
1,boleto,1,156.03,39104
1,credit_card,3,436.4,33346
4,voucher,1,42.66,33316
1,credit_card,5,51.75,23361
1,credit_card,2,100.44,31304
1,boleto,1,67.22,87034
1,boleto,1,107.78,89465
1,credit_card,5,101.24,52833
1,voucher,1,74.67,85837
1,credit_card,6,66.78,37526
1,boleto,1,47.68,2019
1,credit_card,1,92.32,1690
2,voucher,1,50.0,7788
1,credit_card,5,103.39,37454
1,credit_card,1,37.8,70832
1,credit_card,2,122.97,87333
1,credit_card,10,120.32,78726
1,credit_card,1,109.14,32705
1,credit_card,2,69.72,85951
1,credit_card,6,127.92,92774
1,credit_card,2,56.6,9114
1,credit_card,3,33.71,49221
1,credit_card,1,43.5,60525
1,credit_card,3,77.0,59558
1,voucher,1,153.57,41256
5,voucher,1,2.69,77687
1,credit_card,6,74.93,15145
1,credit_card,1,47.81,74709
1,boleto,1,54.0,44950
1,boleto,1,95.76,23157
1,boleto,1,286.31,74789
1,boleto,1,186.43,50245
1,credit_card,6,197.04,4583
1,boleto,1,61.0,20576
1,boleto,1,76.08,60212
1,credit_card,1,19.64,37070
1,credit_card,7,77.57,93687
1,boleto,1,147.15,62102
1,boleto,1,128.35,32808
1,boleto,1,125.94,15128
1,credit_card,1,73.16,57909
1,credit_card,1,75.17,75767
1,credit_card,10,669.42,8751
3,voucher,1,1.15,77687
1,debit_card,1,54.42,51404
1,boleto,1,32.0,54266
1,credit_card,4,227.38,79423
1,credit_card,8,229.2,32762
1,credit_card,2,46.78,38749
1,credit_card,8,87.84,9942
1,boleto,1,37.77,73704
1,credit_card,10,932.47,97038
1,credit_card,1,201.93,67672
1,credit_card,10,696.08,10727
1,credit_card,4,127.01,63524
1,credit_card,6,99.8,26610
1,credit_card,1,62.39,72027
1,credit_card,1,176.97,75247
1,credit_card,1,91.26,33000
1,credit_card,4,299.39,88442
1,credit_card,1,203.71,72689
1,credit_card,2,113.18,81537
1,credit_card,8,204.55,79348
1,credit_card,3,88.49,87134
1,boleto,1,36.22,55491
1,credit_card,3,115.22,73692
1,credit_card,1,142.19,12440
1,credit_card,1,35.69,75652
1,credit_card,4,40.09,20275
1,credit_card,1,6.71,29931
1,credit_card,5,235.74,65663
1,boleto,1,84.69,9128
1,credit_card,4,46.0,40446
2,voucher,1,50.73,72005
1,credit_card,2,153.02,89034
1,credit_card,3,448.91,93982
1,credit_card,1,913.45,52256
1,credit_card,1,28.88,81798
1,credit_card,3,98.94,2903
1,credit_card,6,663.35,60305
1,boleto,1,39.95,9158
1,credit_card,4,231.99,1594
1,credit_card,1,42.78,28170
1,boleto,1,21.09,90599
1,credit_card,3,129.79,2739
1,credit_card,8,239.46,50995
1,credit_card,1,64.34,37093
1,debit_card,1,37.76,42261
1,boleto,1,97.01,34769
1,credit_card,4,137.4,29645
1,credit_card,1,113.42,49872
1,boleto,1,57.98,56862
2,voucher,1,112.56,46788
1,voucher,1,62.33,8267
1,boleto,1,50.0,75163
1,credit_card,5,75.07,43698
1,credit_card,3,37.38,44202
1,credit_card,3,89.02,94700
1,boleto,1,109.91,59696
1,credit_card,1,100.75,90754
1,boleto,1,89.17,6400
1,boleto,1,32.77,52175
1,credit_card,1,40.09,87996
1,credit_card,4,99.68,58684
1,credit_card,2,45.48,12860
1,credit_card,1,57.51,50824
1,voucher,1,20.0,38573
1,credit_card,2,159.45,47227
1,credit_card,2,53.01,67025
1,boleto,1,80.59,36647
1,credit_card,4,91.86,93155
1,credit_card,1,99.33,28842
1,credit_card,2,142.66,34087
1,credit_card,7,160.76,89018
1,credit_card,10,227.47,57828
1,voucher,1,32.84,84654
1,boleto,1,64.5,51654
1,credit_card,3,619.53,33604
1,credit_card,1,87.98,17777
1,boleto,1,164.49,93778
1,credit_card,1,26.84,84109
1,boleto,1,153.99,21393
1,credit_card,2,27.87,99100
1,credit_card,3,110.19,52770
1,credit_card,7,72.42,68551
1,credit_card,4,764.12,8034
1,credit_card,6,431.57,33874
1,credit_card,6,295.52,4500
1,voucher,1,75.07,90278
1,credit_card,2,313.86,73531
1,credit_card,1,29.38,89362
1,credit_card,4,123.75,72917
1,credit_card,3,152.16,37831
1,credit_card,1,116.61,18144
1,credit_card,10,214.83,42035
1,credit_card,3,199.52,90723
1,credit_card,10,115.4,90707
1,boleto,1,43.68,90866
1,credit_card,1,196.01,98314
1,boleto,1,364.88,31342
1,credit_card,1,143.04,35661
1,credit_card,2,50.69,8651
1,credit_card,8,398.69,44574
1,credit_card,1,220.54,17015
1,credit_card,10,281.31,80550
3,voucher,1,36.27,79853
1,credit_card,6,512.62,80594
1,boleto,1,51.01,40304
1,credit_card,1,69.96,15477
1,boleto,1,33.51,47289
1,credit_card,2,22.42,42675
2,voucher,1,14.69,17550
1,credit_card,1,160.88,69890
1,credit_card,5,53.79,3009
1,boleto,1,222.93,57834
1,credit_card,3,38.09,1093
1,credit_card,1,45.09,32615
1,credit_card,1,32.51,30451
1,boleto,1,103.33,29390
1,credit_card,1,161.27,89013
1,boleto,1,104.8,8525
1,debit_card,1,22.93,52158
1,credit_card,3,66.78,15432
1,boleto,1,408.09,91691
1,credit_card,1,61.44,90341
1,credit_card,1,49.22,22136
1,credit_card,2,176.76,76867
1,credit_card,2,69.06,77132
1,credit_card,2,237.97,24495
1,boleto,1,27.3,79420
1,credit_card,2,92.9,75551
1,credit_card,1,48.83,55925
1,boleto,1,65.67,65923
1,credit_card,8,218.27,93044
1,credit_card,3,33.84,53601
2,voucher,1,49.59,74096
1,boleto,1,81.2,5929
1,boleto,1,28.97,75613
1,credit_card,1,138.92,95891
1,credit_card,3,192.56,54118
1,credit_card,8,155.62,76505
1,credit_card,2,27.86,50642
1,boleto,1,1488.59,15731
1,credit_card,4,130.47,61565
1,credit_card,7,72.43,29031
1,credit_card,1,171.62,76990
6,voucher,1,12.39,73824
1,boleto,1,64.38,7562
1,credit_card,6,68.4,68148
1,credit_card,1,85.6,93177
1,credit_card,2,45.11,76903
1,credit_card,3,39.59,5815
1,credit_card,7,76.65,72006
1,debit_card,1,98.14,44355
1,credit_card,1,64.52,58645
1,credit_card,2,142.1,21901
1,credit_card,1,83.32,79299
1,boleto,1,108.81,11566
1,credit_card,10,2328.4,80499
1,credit_card,2,131.73,54957
1,boleto,1,178.72,41679
1,boleto,1,148.71,44379
1,credit_card,5,84.67,32288
1,credit_card,5,105.6,42861
1,credit_card,1,44.32,6899
1,credit_card,1,16.39,78954
1,credit_card,5,113.8,10055
1,credit_card,2,121.62,89234
1,credit_card,1,76.54,62637
1,boleto,1,583.82,67847
1,credit_card,1,32.38,11640
1,credit_card,10,744.18,19856
1,credit_card,1,89.7,82856
2,voucher,1,20.9,31006
1,credit_card,7,223.14,57765
1,boleto,1,133.58,4268
1,credit_card,4,372.26,57526
1,credit_card,2,107.02,22175
1,credit_card,1,126.43,6349
1,credit_card,1,92.78,95747
1,credit_card,8,203.9,45544
1,credit_card,6,63.27,86981
1,credit_card,1,61.05,27532
1,credit_card,1,18.9,73776
1,credit_card,7,436.69,80430
1,credit_card,4,84.14,47054
1,credit_card,2,76.39,94704
1,credit_card,4,292.24,86072
1,voucher,1,44.0,3978
1,credit_card,1,82.59,76787
1,credit_card,1,49.84,36958
1,credit_card,6,192.32,4541
1,credit_card,2,230.75,2352
1,credit_card,3,225.6,35360
1,boleto,1,61.93,27517
1,credit_card,3,82.14,27833
1,boleto,1,111.4,87708
1,boleto,1,27.09,13950
1,credit_card,6,165.28,55144
1,boleto,1,45.42,5123
1,boleto,1,42.19,24796
