product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_id
alimentos_bebidas,53.0,314.0,1.0,600.0,24.0,8.0,23.0,19842
utilidades_domesticas,41.0,786.0,4.0,3750.0,41.0,26.0,20.0,19843
esporte_lazer,48.0,926.0,1.0,2500.0,25.0,20.0,35.0,19844
esporte_lazer,52.0,1160.0,4.0,100.0,16.0,6.0,11.0,19845
consoles_games,32.0,902.0,1.0,150.0,20.0,3.0,18.0,19846
relogios_presentes,56.0,816.0,1.0,600.0,16.0,11.0,11.0,19847
eletrodomesticos,56.0,80.0,1.0,100.0,20.0,13.0,15.0,19848
cool_stuff,59.0,566.0,1.0,15300.0,98.0,32.0,28.0,19849
informatica_acessorios,57.0,334.0,1.0,300.0,16.0,10.0,11.0,19850
automotivo,58.0,974.0,6.0,800.0,35.0,20.0,20.0,19851
cama_mesa_banho,40.0,276.0,1.0,1350.0,45.0,15.0,35.0,19852
eletrodomesticos,47.0,2262.0,1.0,425.0,27.0,12.0,12.0,19853
papelaria,31.0,386.0,5.0,1900.0,35.0,45.0,15.0,19854
eletronicos,57.0,441.0,1.0,1100.0,89.0,15.0,35.0,19855
moveis_decoracao,58.0,582.0,4.0,10600.0,41.0,66.0,41.0,19856
construcao_ferramentas_seguranca,59.0,1622.0,4.0,2300.0,30.0,30.0,30.0,19857
esporte_lazer,34.0,1099.0,1.0,15000.0,91.0,14.0,91.0,19858
beleza_saude,39.0,1236.0,1.0,575.0,23.0,15.0,16.0,19859
pet_shop,56.0,1538.0,2.0,625.0,23.0,17.0,19.0,19860
esporte_lazer,29.0,502.0,1.0,200.0,16.0,16.0,11.0,19861
automotivo,49.0,546.0,1.0,6400.0,63.0,11.0,63.0,19862
industria_comercio_e_negocios,58.0,1058.0,1.0,3050.0,35.0,20.0,35.0,19863
moveis_decoracao,51.0,567.0,1.0,1150.0,30.0,10.0,30.0,19864
moveis_sala,59.0,1025.0,3.0,7100.0,36.0,18.0,20.0,19865
cine_foto,49.0,503.0,2.0,150.0,16.0,5.0,12.0,19866
fashion_bolsas_e_acessorios,38.0,487.0,2.0,21100.0,31.0,79.0,56.0,19867
bebes,55.0,196.0,3.0,1100.0,30.0,30.0,30.0,19868
moveis_decoracao,58.0,296.0,4.0,300.0,22.0,6.0,15.0,19869
cool_stuff,42.0,1434.0,3.0,700.0,26.0,16.0,34.0,19870
esporte_lazer,34.0,542.0,1.0,350.0,25.0,25.0,20.0,19871
informatica_acessorios,31.0,491.0,3.0,150.0,25.0,2.0,20.0,19872
cool_stuff,45.0,2066.0,1.0,1650.0,33.0,44.0,19.0,19873
cool_stuff,60.0,2204.0,4.0,300.0,16.0,16.0,16.0,19874
livros_interesse_geral,43.0,2717.0,6.0,1500.0,18.0,26.0,14.0,19875
ferramentas_jardim,57.0,906.0,2.0,30000.0,60.0,50.0,50.0,19876
esporte_lazer,43.0,1185.0,1.0,1600.0,21.0,18.0,18.0,19877
esporte_lazer,33.0,201.0,1.0,22800.0,65.0,50.0,42.0,19878
fashion_bolsas_e_acessorios,54.0,1382.0,1.0,200.0,16.0,2.0,11.0,19879
utilidades_domesticas,51.0,114.0,1.0,300.0,35.0,5.0,11.0,19880
telefonia_fixa,60.0,802.0,9.0,2250.0,23.0,6.0,23.0,19881
beleza_saude,59.0,909.0,1.0,150.0,20.0,14.0,17.0,19882
cama_mesa_banho,58.0,124.0,2.0,800.0,95.0,8.0,70.0,19883
relogios_presentes,46.0,395.0,2.0,700.0,30.0,15.0,30.0,19884
beleza_saude,48.0,886.0,2.0,450.0,34.0,11.0,17.0,19885
pet_shop,63.0,677.0,6.0,850.0,40.0,20.0,30.0,19886
automotivo,54.0,925.0,2.0,5350.0,65.0,25.0,25.0,19887
beleza_saude,45.0,569.0,1.0,150.0,16.0,7.0,15.0,19888
ferramentas_jardim,51.0,204.0,1.0,50.0,37.0,8.0,25.0,19889
relogios_presentes,54.0,599.0,2.0,450.0,19.0,13.0,13.0,19890
fashion_calcados,55.0,404.0,4.0,550.0,20.0,15.0,35.0,19891
moveis_decoracao,64.0,517.0,2.0,700.0,80.0,10.0,60.0,19892
esporte_lazer,46.0,463.0,2.0,300.0,35.0,4.0,25.0,19893
cama_mesa_banho,47.0,789.0,1.0,1950.0,16.0,10.0,16.0,19894
bebes,35.0,815.0,1.0,12733.0,36.0,61.0,36.0,19895
esporte_lazer,47.0,3084.0,1.0,2186.0,29.0,23.0,25.0,19896
beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,19897
esporte_lazer,38.0,684.0,1.0,1950.0,24.0,17.0,17.0,19898
esporte_lazer,34.0,403.0,1.0,353.0,25.0,23.0,25.0,19899
malas_acessorios,36.0,594.0,2.0,635.0,28.0,19.0,16.0,19900
utilidades_domesticas,47.0,658.0,1.0,3000.0,45.0,13.0,25.0,19901
esporte_lazer,46.0,1352.0,3.0,450.0,28.0,13.0,24.0,19902
beleza_saude,59.0,3561.0,5.0,325.0,28.0,13.0,12.0,19903
brinquedos,41.0,215.0,1.0,450.0,45.0,15.0,35.0,19904
brinquedos,46.0,753.0,2.0,1582.0,31.0,31.0,35.0,19905
utilidades_domesticas,49.0,409.0,1.0,2450.0,72.0,47.0,13.0,19906
esporte_lazer,35.0,681.0,4.0,200.0,25.0,5.0,25.0,19907
utilidades_domesticas,59.0,667.0,1.0,1250.0,30.0,30.0,30.0,19908
climatizacao,37.0,117.0,1.0,450.0,27.0,13.0,17.0,19909
moveis_decoracao,42.0,204.0,3.0,800.0,20.0,11.0,14.0,19910
moveis_escritorio,55.0,1122.0,1.0,20900.0,23.0,55.0,58.0,19911
papelaria,45.0,238.0,1.0,500.0,46.0,10.0,32.0,19912
moveis_decoracao,53.0,595.0,2.0,650.0,50.0,7.0,33.0,19913
moveis_decoracao,55.0,623.0,1.0,5300.0,30.0,36.0,30.0,19914
pet_shop,59.0,341.0,3.0,900.0,46.0,8.0,11.0,19915
eletronicos,35.0,317.0,2.0,350.0,17.0,3.0,12.0,19916
moveis_decoracao,60.0,448.0,5.0,16300.0,30.0,30.0,30.0,19917
casa_conforto,46.0,519.0,1.0,500.0,18.0,12.0,18.0,19918
cama_mesa_banho,57.0,387.0,1.0,450.0,16.0,10.0,16.0,19919
esporte_lazer,44.0,3674.0,1.0,1400.0,31.0,36.0,31.0,19920
cama_mesa_banho,52.0,263.0,1.0,4867.0,70.0,16.0,50.0,19921
brinquedos,50.0,956.0,1.0,250.0,23.0,7.0,50.0,19922
utilidades_domesticas,44.0,833.0,4.0,4050.0,22.0,51.0,22.0,19923
papelaria,36.0,96.0,3.0,300.0,25.0,15.0,20.0,19924
cool_stuff,33.0,893.0,1.0,1400.0,42.0,25.0,15.0,19925
bebes,41.0,600.0,2.0,3000.0,37.0,20.0,43.0,19926
automotivo,44.0,907.0,1.0,11800.0,61.0,61.0,19.0,19927
informatica_acessorios,52.0,268.0,3.0,150.0,16.0,8.0,11.0,19928
automotivo,59.0,695.0,6.0,6050.0,47.0,19.0,23.0,19929
industria_comercio_e_negocios,58.0,2222.0,1.0,3100.0,30.0,20.0,30.0,19930
musica,47.0,2730.0,4.0,9750.0,27.0,31.0,16.0,19931
beleza_saude,55.0,842.0,1.0,1200.0,25.0,11.0,15.0,19932
pcs,56.0,1645.0,4.0,2400.0,16.0,31.0,39.0,19933
brinquedos,45.0,230.0,1.0,250.0,45.0,15.0,35.0,19934
cool_stuff,33.0,835.0,2.0,592.0,23.0,14.0,14.0,19935
moveis_decoracao,38.0,447.0,3.0,400.0,40.0,40.0,15.0,19936
consoles_games,36.0,199.0,3.0,225.0,16.0,9.0,12.0,19937
moveis_escritorio,44.0,1077.0,7.0,11000.0,47.0,66.0,39.0,19938
beleza_saude,46.0,1005.0,1.0,750.0,25.0,13.0,14.0,19939
utilidades_domesticas,56.0,595.0,1.0,6850.0,30.0,30.0,30.0,19940
eletrodomesticos,50.0,200.0,3.0,250.0,27.0,13.0,17.0,19941
informatica_acessorios,33.0,722.0,2.0,200.0,19.0,5.0,13.0,19942
moveis_cozinha_area_de_servico_jantar_e_jardim,39.0,655.0,2.0,11200.0,38.0,60.0,38.0,19943
esporte_lazer,25.0,303.0,2.0,200.0,25.0,5.0,12.0,19944
brinquedos,34.0,867.0,2.0,500.0,19.0,11.0,20.0,19945
esporte_lazer,55.0,374.0,4.0,300.0,25.0,12.0,20.0,19946
brinquedos,55.0,364.0,1.0,158.0,21.0,16.0,12.0,19947
cama_mesa_banho,45.0,597.0,1.0,3117.0,44.0,14.0,34.0,19948
brinquedos,29.0,251.0,1.0,14327.0,58.0,60.0,54.0,19949
utilidades_domesticas,57.0,582.0,1.0,4550.0,30.0,28.0,28.0,19950
cool_stuff,53.0,353.0,3.0,2300.0,30.0,20.0,30.0,19951
moveis_decoracao,47.0,766.0,4.0,400.0,22.0,6.0,15.0,19952
alimentos,15.0,1053.0,1.0,350.0,19.0,19.0,12.0,19953
moveis_decoracao,43.0,789.0,1.0,950.0,20.0,35.0,20.0,19954
esporte_lazer,33.0,587.0,2.0,1550.0,20.0,10.0,20.0,19955
brinquedos,35.0,685.0,4.0,22350.0,80.0,51.0,56.0,19956
eletrodomesticos,59.0,256.0,2.0,600.0,20.0,13.0,15.0,19957
cama_mesa_banho,57.0,293.0,1.0,6250.0,60.0,10.0,40.0,19958
beleza_saude,35.0,998.0,1.0,1450.0,21.0,50.0,21.0,19959
telefonia,58.0,818.0,6.0,300.0,17.0,4.0,12.0,19960
brinquedos,60.0,1243.0,4.0,7950.0,52.0,34.0,18.0,19961
alimentos_bebidas,37.0,99.0,1.0,1750.0,32.0,16.0,18.0,19962
utilidades_domesticas,53.0,755.0,9.0,14100.0,38.0,34.0,34.0,19963
cama_mesa_banho,56.0,1096.0,2.0,7600.0,30.0,30.0,30.0,19964
fashion_bolsas_e_acessorios,31.0,243.0,2.0,288.0,52.0,27.0,20.0,19965
papelaria,44.0,127.0,1.0,800.0,38.0,8.0,30.0,19966
moveis_decoracao,57.0,1586.0,8.0,22000.0,16.0,45.0,50.0,19967
perfumaria,53.0,666.0,2.0,133.0,20.0,10.0,16.0,19968
papelaria,54.0,246.0,1.0,1250.0,32.0,30.0,32.0,19969
informatica_acessorios,52.0,552.0,1.0,3313.0,18.0,20.0,15.0,19970
cama_mesa_banho,57.0,399.0,1.0,10965.0,52.0,24.0,52.0,19971
utilidades_domesticas,58.0,331.0,1.0,1600.0,37.0,14.0,31.0,19972
automotivo,45.0,339.0,1.0,500.0,25.0,25.0,25.0,19973
esporte_lazer,45.0,728.0,1.0,1050.0,21.0,27.0,21.0,19974
eletrodomesticos,52.0,885.0,4.0,1800.0,30.0,30.0,30.0,19975
esporte_lazer,59.0,2215.0,1.0,4000.0,31.0,32.0,31.0,19976
cama_mesa_banho,58.0,159.0,3.0,1250.0,35.0,7.0,28.0,19977
moveis_decoracao,57.0,1390.0,7.0,1750.0,50.0,13.0,40.0,19978
cama_mesa_banho,47.0,612.0,1.0,550.0,30.0,6.0,22.0,19979
telefonia,32.0,409.0,5.0,100.0,19.0,3.0,11.0,19980
pet_shop,54.0,1127.0,2.0,1900.0,30.0,20.0,40.0,19981
beleza_saude,40.0,434.0,1.0,1050.0,25.0,11.0,15.0,19982
moveis_decoracao,42.0,789.0,1.0,550.0,20.0,35.0,20.0,19983
automotivo,60.0,514.0,2.0,6125.0,53.0,9.0,53.0,19984
moveis_decoracao,46.0,709.0,3.0,1300.0,50.0,30.0,30.0,19985
moveis_decoracao,63.0,114.0,1.0,500.0,24.0,24.0,16.0,19986
beleza_saude,57.0,1104.0,1.0,2225.0,33.0,20.0,17.0,19987
utilidades_domesticas,60.0,943.0,1.0,4100.0,32.0,75.0,32.0,19988
esporte_lazer,49.0,336.0,1.0,187.0,18.0,16.0,16.0,19989
esporte_lazer,53.0,390.0,1.0,290.0,20.0,18.0,16.0,19990
brinquedos,38.0,355.0,1.0,300.0,17.0,13.0,16.0,19991
pet_shop,51.0,433.0,1.0,200.0,40.0,7.0,32.0,19992
casa_conforto,60.0,249.0,3.0,7150.0,50.0,20.0,40.0,19993
informatica_acessorios,55.0,545.0,1.0,800.0,30.0,16.0,16.0,19994
esporte_lazer,32.0,149.0,2.0,300.0,16.0,7.0,11.0,19995
cama_mesa_banho,59.0,335.0,3.0,2550.0,53.0,23.0,48.0,19996
cama_mesa_banho,51.0,649.0,1.0,5600.0,57.0,16.0,45.0,19997
malas_acessorios,60.0,472.0,4.0,20900.0,50.0,50.0,50.0,19998
alimentos_bebidas,53.0,314.0,1.0,300.0,24.0,8.0,23.0,19999
pet_shop,53.0,372.0,2.0,300.0,16.0,16.0,16.0,20000
,,,,50.0,32.0,23.0,33.0,20001
moveis_decoracao,43.0,87.0,1.0,3500.0,20.0,20.0,20.0,20002
telefonia,52.0,845.0,2.0,150.0,27.0,5.0,20.0,20003
perfumaria,24.0,609.0,1.0,200.0,17.0,6.0,12.0,20004
esporte_lazer,42.0,2498.0,1.0,3000.0,22.0,31.0,22.0,20005
cama_mesa_banho,46.0,148.0,2.0,300.0,66.0,6.0,49.0,20006
fashion_calcados,57.0,404.0,4.0,1400.0,22.0,15.0,33.0,20007
brinquedos,56.0,859.0,4.0,6000.0,58.0,27.0,33.0,20008
utilidades_domesticas,50.0,903.0,4.0,3000.0,22.0,51.0,22.0,20009
beleza_saude,58.0,1629.0,2.0,3600.0,48.0,22.0,11.0,20010
moveis_decoracao,12.0,920.0,4.0,125.0,16.0,16.0,16.0,20011
beleza_saude,41.0,3571.0,1.0,300.0,16.0,11.0,11.0,20012
moveis_decoracao,58.0,271.0,1.0,1450.0,44.0,18.0,34.0,20013
automotivo,45.0,1161.0,1.0,200.0,16.0,4.0,11.0,20014
informatica_acessorios,54.0,2394.0,4.0,550.0,28.0,10.0,26.0,20015
cama_mesa_banho,52.0,382.0,2.0,3500.0,47.0,21.0,41.0,20016
moveis_decoracao,58.0,1749.0,4.0,1200.0,65.0,3.0,45.0,20017
moveis_decoracao,41.0,447.0,3.0,400.0,40.0,40.0,15.0,20018
esporte_lazer,35.0,248.0,2.0,150.0,20.0,6.0,14.0,20019
relogios_presentes,60.0,522.0,4.0,300.0,16.0,2.0,11.0,20020
esporte_lazer,55.0,525.0,1.0,1400.0,31.0,36.0,31.0,20021
relogios_presentes,58.0,1843.0,3.0,300.0,16.0,11.0,12.0,20022
papelaria,59.0,303.0,3.0,5050.0,38.0,30.0,28.0,20023
papelaria,46.0,365.0,4.0,300.0,18.0,4.0,16.0,20024
artes,53.0,927.0,1.0,200.0,16.0,5.0,11.0,20025
cama_mesa_banho,56.0,164.0,2.0,1500.0,47.0,21.0,41.0,20026
relogios_presentes,48.0,160.0,1.0,540.0,16.0,11.0,11.0,20027
eletrodomesticos,52.0,294.0,1.0,500.0,55.0,40.0,46.0,20028
construcao_ferramentas_construcao,45.0,890.0,1.0,2800.0,16.0,2.0,11.0,20029
moveis_sala,38.0,244.0,1.0,10800.0,56.0,16.0,55.0,20030
moveis_decoracao,56.0,296.0,3.0,1300.0,100.0,7.0,15.0,20031
market_place,37.0,537.0,3.0,1725.0,31.0,8.0,33.0,20032
,,,,900.0,20.0,20.0,20.0,20033
automotivo,52.0,1112.0,2.0,350.0,16.0,5.0,11.0,20034
moveis_cozinha_area_de_servico_jantar_e_jardim,44.0,246.0,1.0,25000.0,98.0,14.0,40.0,20035
esporte_lazer,59.0,834.0,1.0,1275.0,62.0,16.0,16.0,20036
eletroportateis,55.0,977.0,1.0,340.0,28.0,11.0,15.0,20037
ferramentas_jardim,39.0,90.0,1.0,250.0,16.0,10.0,11.0,20038
automotivo,54.0,299.0,1.0,5450.0,40.0,16.0,30.0,20039
informatica_acessorios,45.0,705.0,1.0,600.0,36.0,9.0,13.0,20040
beleza_saude,50.0,585.0,2.0,1500.0,30.0,12.0,27.0,20041
relogios_presentes,51.0,415.0,1.0,550.0,16.0,2.0,11.0,20042
brinquedos,26.0,175.0,1.0,1500.0,54.0,14.0,16.0,20043
construcao_ferramentas_construcao,42.0,1571.0,1.0,450.0,38.0,12.0,14.0,20044
relogios_presentes,54.0,567.0,1.0,100.0,20.0,7.0,15.0,20045
beleza_saude,16.0,2709.0,4.0,2700.0,18.0,24.0,16.0,20046
eletronicos,45.0,442.0,1.0,110.0,18.0,8.0,13.0,20047
ferramentas_jardim,60.0,1675.0,4.0,6050.0,32.0,24.0,32.0,20048
automotivo,50.0,2357.0,1.0,1000.0,40.0,25.0,40.0,20049
cama_mesa_banho,60.0,146.0,1.0,1200.0,34.0,6.0,41.0,20050
cama_mesa_banho,52.0,281.0,1.0,1215.0,37.0,7.0,29.0,20051
,,,,9400.0,45.0,39.0,33.0,20052
moveis_decoracao,56.0,297.0,2.0,700.0,100.0,5.0,11.0,20053
eletronicos,49.0,132.0,1.0,200.0,20.0,9.0,15.0,20054
esporte_lazer,46.0,233.0,1.0,383.0,20.0,9.0,14.0,20055
moveis_decoracao,46.0,2600.0,1.0,600.0,16.0,2.0,11.0,20056
moveis_decoracao,31.0,218.0,1.0,700.0,25.0,25.0,11.0,20057
relogios_presentes,57.0,1049.0,3.0,200.0,16.0,6.0,11.0,20058
relogios_presentes,36.0,659.0,1.0,190.0,23.0,16.0,18.0,20059
construcao_ferramentas_construcao,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0,20060
,,,,500.0,17.0,8.0,13.0,20061
pet_shop,42.0,627.0,1.0,5350.0,49.0,18.0,34.0,20062
moveis_sala,35.0,304.0,1.0,4300.0,50.0,15.0,46.0,20063
pet_shop,49.0,346.0,1.0,1000.0,30.0,15.0,20.0,20064
brinquedos,44.0,635.0,3.0,500.0,19.0,35.0,27.0,20065
moveis_decoracao,37.0,594.0,3.0,900.0,84.0,6.0,20.0,20066
automotivo,58.0,864.0,1.0,500.0,20.0,15.0,15.0,20067
pet_shop,38.0,2416.0,1.0,138.0,21.0,10.0,16.0,20068
beleza_saude,59.0,1673.0,1.0,1000.0,30.0,30.0,16.0,20069
telefonia,59.0,818.0,6.0,350.0,17.0,4.0,12.0,20070
brinquedos,47.0,671.0,1.0,800.0,20.0,16.0,16.0,20071
agro_industria_e_comercio,50.0,1534.0,6.0,22050.0,40.0,42.0,36.0,20072
climatizacao,34.0,1048.0,2.0,6170.0,36.0,49.0,37.0,20073
perfumaria,53.0,158.0,1.0,450.0,25.0,10.0,18.0,20074
brinquedos,48.0,609.0,2.0,1100.0,65.0,9.0,20.0,20075
telefonia,56.0,771.0,1.0,100.0,19.0,4.0,11.0,20076
fashion_bolsas_e_acessorios,57.0,61.0,1.0,300.0,16.0,2.0,11.0,20077
brinquedos,23.0,587.0,2.0,2079.0,30.0,27.0,24.0,20078
automotivo,55.0,865.0,2.0,800.0,35.0,10.0,35.0,20079
beleza_saude,45.0,709.0,1.0,150.0,20.0,10.0,20.0,20080
artes_e_artesanato,53.0,529.0,2.0,325.0,27.0,10.0,14.0,20081
pet_shop,52.0,1126.0,3.0,1250.0,30.0,10.0,18.0,20082
bebes,55.0,1575.0,1.0,3117.0,37.0,31.0,43.0,20083
construcao_ferramentas_construcao,36.0,485.0,1.0,150.0,22.0,10.0,15.0,20084
dvds_blu_ray,53.0,924.0,2.0,200.0,20.0,2.0,14.0,20085
malas_acessorios,55.0,131.0,2.0,10200.0,42.0,38.0,41.0,20086
cama_mesa_banho,47.0,187.0,1.0,475.0,16.0,13.0,18.0,20087
brinquedos,45.0,363.0,4.0,6400.0,45.0,25.0,32.0,20088
esporte_lazer,60.0,580.0,6.0,400.0,30.0,16.0,16.0,20089
moveis_decoracao,45.0,297.0,3.0,550.0,18.0,5.0,18.0,20090
moveis_decoracao,61.0,198.0,6.0,1550.0,31.0,11.0,26.0,20091
automotivo,45.0,365.0,1.0,300.0,20.0,20.0,20.0,20092
eletronicos,39.0,151.0,3.0,300.0,16.0,6.0,14.0,20093
beleza_saude,56.0,740.0,2.0,350.0,22.0,18.0,21.0,20094
beleza_saude,23.0,786.0,1.0,353.0,36.0,6.0,16.0,20095
papelaria,55.0,62.0,1.0,100.0,16.0,5.0,16.0,20096
ferramentas_jardim,39.0,1091.0,3.0,8800.0,33.0,28.0,20.0,20097
telefonia,53.0,420.0,3.0,150.0,19.0,6.0,11.0,20098
utilidades_domesticas,41.0,715.0,1.0,550.0,16.0,22.0,11.0,20099
beleza_saude,59.0,2729.0,5.0,400.0,20.0,8.0,14.0,20100
moveis_decoracao,58.0,538.0,1.0,12300.0,56.0,28.0,40.0,20101
brinquedos,39.0,618.0,1.0,1600.0,40.0,11.0,35.0,20102
cama_mesa_banho,57.0,503.0,3.0,19800.0,58.0,40.0,50.0,20103
relogios_presentes,49.0,471.0,2.0,725.0,26.0,6.0,27.0,20104
brinquedos,58.0,1077.0,4.0,695.0,30.0,33.0,27.0,20105
utilidades_domesticas,59.0,297.0,1.0,200.0,25.0,10.0,12.0,20106
relogios_presentes,18.0,796.0,2.0,750.0,18.0,10.0,15.0,20107
casa_construcao,53.0,1052.0,1.0,650.0,20.0,30.0,20.0,20108
fashion_underwear_e_moda_praia,61.0,359.0,3.0,400.0,17.0,9.0,27.0,20109
construcao_ferramentas_iluminacao,49.0,878.0,7.0,500.0,17.0,27.0,17.0,20110
instrumentos_musicais,63.0,927.0,9.0,7500.0,55.0,18.0,45.0,20111
cama_mesa_banho,55.0,2293.0,4.0,1100.0,33.0,15.0,42.0,20112
automotivo,51.0,2165.0,1.0,2646.0,19.0,24.0,12.0,20113
cama_mesa_banho,54.0,188.0,2.0,2450.0,45.0,14.0,34.0,20114
cool_stuff,60.0,1707.0,2.0,2200.0,62.0,7.0,35.0,20115
cool_stuff,63.0,2597.0,10.0,300.0,17.0,17.0,20.0,20116
telefonia_fixa,55.0,1324.0,3.0,900.0,18.0,20.0,17.0,20117
telefonia_fixa,47.0,607.0,3.0,300.0,17.0,8.0,13.0,20118
perfumaria,59.0,460.0,1.0,450.0,23.0,8.0,15.0,20119
cool_stuff,48.0,919.0,5.0,900.0,40.0,17.0,18.0,20120
telefonia,55.0,71.0,4.0,150.0,16.0,5.0,11.0,20121
utilidades_domesticas,32.0,465.0,2.0,1025.0,20.0,11.0,11.0,20122
automotivo,46.0,540.0,1.0,4600.0,20.0,9.0,17.0,20123
esporte_lazer,43.0,214.0,3.0,214.0,18.0,9.0,15.0,20124
market_place,45.0,163.0,3.0,300.0,16.0,14.0,14.0,20125
perfumaria,45.0,968.0,2.0,433.0,16.0,12.0,14.0,20126
brinquedos,57.0,904.0,2.0,5300.0,70.0,12.0,40.0,20127
esporte_lazer,57.0,2329.0,1.0,3700.0,30.0,18.0,18.0,20128
moveis_decoracao,59.0,971.0,3.0,200.0,40.0,10.0,16.0,20129
automotivo,62.0,1218.0,6.0,100.0,16.0,3.0,11.0,20130
utilidades_domesticas,44.0,150.0,2.0,3250.0,50.0,10.0,60.0,20131
esporte_lazer,59.0,608.0,4.0,650.0,30.0,16.0,16.0,20132
cama_mesa_banho,54.0,317.0,1.0,20100.0,45.0,15.0,25.0,20133
eletronicos,58.0,2382.0,7.0,4150.0,23.0,23.0,23.0,20134
utilidades_domesticas,42.0,422.0,1.0,3450.0,32.0,25.0,26.0,20135
esporte_lazer,36.0,642.0,5.0,600.0,20.0,10.0,15.0,20136
esporte_lazer,55.0,576.0,2.0,400.0,20.0,5.0,15.0,20137
construcao_ferramentas_jardim,55.0,2038.0,6.0,200.0,16.0,3.0,12.0,20138
bebes,45.0,1042.0,2.0,750.0,21.0,23.0,35.0,20139
livros_interesse_geral,42.0,2142.0,1.0,300.0,16.0,22.0,15.0,20140
cama_mesa_banho,57.0,247.0,1.0,750.0,24.0,15.0,18.0,20141
beleza_saude,51.0,1237.0,3.0,425.0,28.0,15.0,28.0,20142
esporte_lazer,54.0,638.0,1.0,350.0,26.0,12.0,17.0,20143
cama_mesa_banho,59.0,552.0,1.0,400.0,26.0,2.0,20.0,20144
ferramentas_jardim,53.0,647.0,4.0,2900.0,58.0,26.0,28.0,20145
beleza_saude,54.0,509.0,1.0,775.0,18.0,15.0,13.0,20146
bebes,52.0,1342.0,3.0,1500.0,42.0,25.0,15.0,20147
moveis_decoracao,55.0,241.0,1.0,2100.0,50.0,12.0,40.0,20148
bebes,53.0,932.0,4.0,400.0,29.0,36.0,15.0,20149
bebes,41.0,1201.0,1.0,7350.0,40.0,25.0,30.0,20150
papelaria,58.0,297.0,2.0,450.0,20.0,18.0,15.0,20151
esporte_lazer,42.0,578.0,1.0,100.0,20.0,10.0,15.0,20152
moveis_decoracao,61.0,370.0,1.0,600.0,32.0,2.0,20.0,20153
esporte_lazer,55.0,303.0,1.0,200.0,16.0,16.0,16.0,20154
informatica_acessorios,60.0,515.0,3.0,425.0,17.0,23.0,12.0,20155
eletrodomesticos,59.0,3452.0,1.0,200.0,27.0,13.0,17.0,20156
casa_construcao,51.0,868.0,2.0,1000.0,16.0,20.0,16.0,20157
esporte_lazer,37.0,359.0,4.0,800.0,25.0,25.0,25.0,20158
moveis_decoracao,36.0,1313.0,4.0,1367.0,39.0,15.0,29.0,20159
perfumaria,36.0,76.0,1.0,200.0,20.0,15.0,16.0,20160
moveis_decoracao,42.0,590.0,1.0,2850.0,30.0,30.0,30.0,20161
utilidades_domesticas,41.0,669.0,1.0,500.0,21.0,10.0,17.0,20162
utilidades_domesticas,59.0,434.0,1.0,300.0,30.0,2.0,16.0,20163
moveis_decoracao,59.0,438.0,1.0,900.0,30.0,4.0,20.0,20164
moveis_decoracao,47.0,2002.0,4.0,150.0,16.0,2.0,11.0,20165
cama_mesa_banho,46.0,400.0,1.0,1000.0,35.0,5.0,20.0,20166
cool_stuff,31.0,804.0,1.0,1185.0,26.0,26.0,33.0,20167
cama_mesa_banho,55.0,605.0,1.0,550.0,16.0,10.0,16.0,20168
eletroportateis,49.0,2370.0,2.0,8050.0,35.0,46.0,35.0,20169
moveis_sala,56.0,1043.0,2.0,3100.0,30.0,11.0,30.0,20170
cama_mesa_banho,50.0,218.0,1.0,3000.0,35.0,15.0,35.0,20171
beleza_saude,41.0,1023.0,1.0,550.0,19.0,12.0,13.0,20172
brinquedos,30.0,1024.0,1.0,887.0,30.0,22.0,20.0,20173
automotivo,59.0,351.0,2.0,250.0,16.0,16.0,16.0,20174
automotivo,29.0,516.0,2.0,15400.0,61.0,61.0,19.0,20175
livros_interesse_geral,48.0,3177.0,1.0,880.0,28.0,6.0,17.0,20176
esporte_lazer,57.0,313.0,6.0,750.0,36.0,20.0,26.0,20177
relogios_presentes,60.0,364.0,2.0,900.0,30.0,10.0,25.0,20178
informatica_acessorios,55.0,252.0,4.0,250.0,16.0,6.0,14.0,20179
beleza_saude,55.0,1508.0,1.0,250.0,19.0,14.0,11.0,20180
cama_mesa_banho,26.0,212.0,2.0,1000.0,30.0,4.0,40.0,20181
cama_mesa_banho,55.0,242.0,2.0,2700.0,37.0,23.0,35.0,20182
cama_mesa_banho,57.0,503.0,1.0,25200.0,58.0,40.0,50.0,20183
fashion_bolsas_e_acessorios,56.0,197.0,5.0,200.0,16.0,16.0,16.0,20184
brinquedos,52.0,418.0,1.0,467.0,21.0,22.0,13.0,20185
moveis_decoracao,58.0,1969.0,2.0,3000.0,69.0,11.0,11.0,20186
cama_mesa_banho,29.0,248.0,1.0,1025.0,35.0,10.0,18.0,20187
fashion_bolsas_e_acessorios,37.0,368.0,4.0,300.0,16.0,9.0,11.0,20188
cama_mesa_banho,45.0,2126.0,1.0,1700.0,30.0,23.0,11.0,20189
telefonia,50.0,375.0,1.0,150.0,19.0,4.0,11.0,20190
sinalizacao_e_seguranca,52.0,729.0,3.0,13750.0,65.0,65.0,22.0,20191
papelaria,52.0,206.0,1.0,290.0,18.0,4.0,14.0,20192
